"...1","codecommune","reg","dep","nom","educNoDiplomaPerK1968","educNoDiplomaPerK1975","educNoDiplomaPerK1982","educNoDiplomaPerK1990","educNoDiplomaPerK1999","educNoDiplomaPerK2009","educNoDiplomaPerK2020","educCEPPerK1968","educCEPPerK1975","educCEPPerK1982","educCEPPerK1990","educCEPPerK1999","educCEPPerK2009","educCEPPerK2020","educBEPCPerK1968","educBEPCPerK1975","educBEPCPerK1982","educBEPCPerK1990","educBEPCPerK1999","educBEPCPerK2009","educBEPCPerK2020","educCAPBEPPerK1968","educCAPBEPPerK1975","educCAPBEPPerK1982","educCAPBEPPerK1990","educCAPBEPPerK1999","educCAPBEPPerK2009","educCAPBEPPerK2020","educBACPerK1968","educBACPerK1975","educBACPerK1982","educBACPerK1990","educBACPerK1999","educBACPerK2009","educBACPerK2020","educSUPPerK1968","educSUPPerK1975","educSUPPerK1982","educSUPPerK1990","educSUPPerK1999","educSUPPerK2009","educSUPPerK2020",".audit_education_name_key","zrr_nom",".audit_zrr_name_key",".audit_name_matches_zrr",".audit_row_id",".audit_nonzero_coverage",".audit_observed_coverage",".audit_selected"
11224,"2B290",94,"2B","Speloncato",0,0,0.56544502617801,0.412371134020618,0.157657657657658,0.109965635738832,0.11313037798565,0,0,0.12565445026178,0.206185567010309,0.184684684684685,0.0618556701030926,0.0631517908474025,0,0,0.104712041884817,0.123711340206186,0.117117117117117,0.147766323024055,0.0553869808834463,0,0,0.06282722513089,0.0618556701030928,0.207207207207207,0.15807560137457,0.176437030843074,0,0,0.104712041884817,0.0206185567010309,0.117117117117117,0.161512027491409,0.206276017413472,0,0,0.0418848167539267,0,0.0855855855855856,0.202749140893471,0.222078131564958,"speloncato","Speloncato","speloncato",1,11225,19,28,TRUE
11225,"2B291",94,"2B","Stazzona",0,0,0.4,0.571428571428571,0.303030303030303,0.292682926829268,0.212121212121212,0,0,0.16,0.457142857142857,0.121212121212121,0.048780487804878,0.0606060606060606,0,0,0,0,0.212121212121212,0.170731707317073,0.0606060606060606,0,0,0,0,0.0303030303030303,0.0731707317073171,0,0,0,0,0,0.0606060606060606,0.24390243902439,0.303030303030303,0,0,0,0,0.212121212121212,0.0975609756097561,0.303030303030303,"stazzona","Stazzona","stazzona",1,11226,13,28,TRUE
11226,"2B292",94,"2B","Sant'Andréa-di-Bozio",0,0,0.615384615384615,0.761904761904762,0.144736842105263,0.202380952380952,0.117857142857143,0,0,0.5,0.253968253968254,0.263157894736842,0.178571428571428,0.218877551020408,0,0,0.153846153846154,0,0.144736842105263,0.0595238095238093,0.101020408163265,0,0,0.0769230769230769,0,0.157894736842105,0.154761904761904,0.117857142857143,0,0,0.115384615384615,0,0.0789473684210526,0.166666666666666,0.218877551020408,0,0,0,0.0634920634920635,0.131578947368421,0.142857142857142,0.168367346938776,"santandreadibozio","Sant'Andréa-di-Bozio","santandreadibozio",1,11227,17,28,TRUE
11227,"2B293",94,"2B","Sant'Andréa-di-Cotone",0,0,0.913385826771654,0.285714285714286,0.227544910179641,0.183406113537117,0.120762486030591,0,0,0.094488188976378,0.153846153846154,0.173652694610779,0.0829694323144101,0.0566543962069372,0,0,0,0.153846153846154,0.197604790419162,0.187772925764192,0.140704905462449,0,0,0,0.021978021978022,0.0538922155688623,0.0873362445414845,0.124090487154194,0,0,0,0.043956043956044,0.0838323353293413,0.0917030567685586,0.170651914362744,0,0,0,0.043956043956044,0.0958083832335329,0.205240174672489,0.233312675779392,"santandreadicotone","Sant'Andréa-di-Cotone","santandreadicotone",1,11228,17,28,TRUE
11228,"2B296",94,"2B","Sant'Antonino",0,0,0.810126582278481,0.4,0.168831168831169,0.161290322580645,0.128874024526199,0,0,0,0.0666666666666667,0.0779220779220779,0.0967741935483871,0.0454849498327759,0,0,0,0,0.103896103896104,0.0967741935483871,0.0758082497212933,0,0,0,0.133333333333333,0.25974025974026,0.21505376344086,0.197101449275362,0,0,0,0.133333333333333,0.168831168831169,0.225806451612903,0.174358974358975,0,0,0,0,0.0779220779220779,0.075268817204301,0.159197324414716,"santantonino","Sant'Antonino","santantonino",1,11229,16,28,TRUE
11229,"2B297",94,"2B","San-Damiano",0,0,0.137931034482759,0.470588235294118,0.578947368421053,0.333333333333333,0.179898899791852,0,0,0.413793103448276,0,0.131578947368421,0.0833333333333333,0,0,0,0,0.117647058823529,0.0789473684210526,0.104166666666667,0.0654177817424919,0,0,0,0.117647058823529,0.105263157894737,0.229166666666667,0.343443354148082,0,0,0,0,0.0263157894736842,0.0416666666666666,0.130835563484984,0,0,0,0.117647058823529,0.0263157894736842,0.0208333333333333,0.0654177817424919,"sandamiano","San-Damiano","sandamiano",1,11230,16,28,TRUE
11230,"2B298",94,"2B","Saint-Florent",0,0,0.338537387017256,0.34962962962963,0.229308005427408,0.188438421049729,0.124410377358491,0,0,0.115036976170912,0.112592592592593,0.113975576662144,0.0874601265514473,0.0701650943396226,0,0,0.0493015612161052,0.082962962962963,0.0922659430122117,0.0587029732993347,0.0707547169811321,0,0,0.0821692686935086,0.112592592592593,0.158751696065129,0.17915441644696,0.160966981132075,0,0,0.0788824979457683,0.0977777777777778,0.0983717774762551,0.156545048262902,0.181603773584906,0,0,0.0525883319638455,0.0444444444444445,0.0868385345997286,0.175633525263194,0.238797169811321,"saintflorent","Saint-Florent","saintflorent",1,11231,20,28,TRUE
11231,"2B299",94,"2B","San-Gavino-d'Ampugnani",0,0,0.216216216216216,0.714285714285714,0.253164556962025,0.310344827586207,0.169811320754717,0,0,0.36036036036036,0.0714285714285714,0.151898734177215,0.0689655172413793,0.0849056603773585,0,0,0.18018018018018,0,0.10126582278481,0.0689655172413793,0.0754716981132075,0,0,0.108108108108108,0.142857142857143,0.151898734177215,0.195402298850575,0.207547169811321,0,0,0.036036036036036,0.0714285714285714,0.10126582278481,0.0919540229885057,0.160377358490566,0,0,0,0,0.139240506329114,0.114942528735632,0.132075471698113,"sangavinodampugnani","San-Gavino-d'Ampugnani","sangavinodampugnani",1,11232,18,28,TRUE
11232,"2B301",94,"2B","San-Gavino-di-Tenda",0,0,0.8,0.851063829787234,0.339285714285714,0.185185185185185,0.181818181818182,0,0,0.171428571428571,0.425531914893617,0.25,0.12962962962963,0.0363636363636364,0,0,0.0571428571428571,0,0.125,0.111111111111111,0.0909090909090909,0,0,0,0,0.0714285714285714,0.111111111111111,0.109090909090909,0,0,0.0571428571428571,0,0.0892857142857143,0.148148148148148,0.236363636363636,0,0,0,0,0.0892857142857143,0.185185185185185,0.163636363636364,"sangavinoditenda","San-Gavino-di-Tenda","sangavinoditenda",1,11233,15,28,TRUE
11233,"2B302",94,"2B","San-Giovanni-di-Moriani",0,0,0.533333333333333,0.438356164383562,0.247058823529412,0.0576923076923078,0.133738601823708,0,0,0,0.219178082191781,0.129411764705882,0.153846153846154,0.0823006780453589,0,0,0,0.0547945205479452,0.152941176470588,0.0961538461538463,0.0823006780453589,0,0,0,0,0.0823529411764706,0.182692307692308,0.133738601823708,0,0,0.0533333333333333,0,0.0823529411764706,0.153846153846154,0.164601356090718,0,0,0.0533333333333333,0.0547945205479452,0.141176470588235,0.173076923076923,0.246902034136077,"sangiovannidimoriani","San-Giovanni-di-Moriani","sangiovannidimoriani",1,11234,17,28,TRUE
11234,"2B303",94,"2B","San-Giuliano",0,0,0.509225092250922,0.36424957841484,0.166118421052632,0.223140495867768,0.236357271166185,0,0,0.125461254612546,0.114671163575042,0.167763157894737,0.0776859504132232,0.0719084561813657,0,0,0.044280442804428,0.0809443507588533,0.123355263157895,0.112396694214876,0.0719830401292975,0,0,0.044280442804428,0.0472175379426644,0.0970394736842105,0.112396694214876,0.133738498926032,0,0,0.0811808118081181,0.0741989881956155,0.106907894736842,0.150413223140496,0.144399055202697,0,0,0.03690036900369,0.0741989881956155,0.111842105263158,0.122314049586777,0.161284414047712,"sangiuliano","San-Giuliano","sangiuliano",1,11235,20,28,TRUE
11235,"2B304",94,"2B","San-Lorenzo",0,0,0.352201257861635,0.483516483516484,0.235849056603774,0.246478873239437,0.0993205435651479,0,0,0.352201257861635,0.0879120879120879,0.188679245283019,0.0492957746478875,0.049660271782574,0,0,0.050314465408805,0,0.141509433962264,0.0704225352112678,0.0638489208633094,0,0,0.0251572327044025,0,0.132075471698113,0.147887323943662,0.141886490807354,0,0,0.050314465408805,0.0879120879120879,0.0660377358490566,0.126760563380282,0.191546762589928,0,0,0,0.0879120879120879,0.122641509433962,0.169014084507043,0.219924060751399,"sanlorenzo","San-Lorenzo","sanlorenzo",1,11236,18,28,TRUE
11236,"2B305",94,"2B","San-Martino-di-Lota",0,0,0.322491983508933,0.257907542579075,0.160079051383399,0.138322155408157,0.0968408599120197,0,0,0.0732936326156665,0.0924574209245742,0.101185770750988,0.0508291416428756,0.0497368460926617,0,0,0.0751259734310582,0.0665044606650446,0.108695652173913,0.0774026319468925,0.0612042573529796,0,0,0.0787906550618415,0.110300081103001,0.128458498023715,0.11935478224718,0.151604651449662,0,0,0.137425561154375,0.089213300892133,0.132806324110672,0.173974689528199,0.18442163395671,0,0,0.0604672469079249,0.139497161394972,0.160079051383399,0.240668174693848,0.272756344613648,"sanmartinodilota","San-Martino-di-Lota","sanmartinodilota",1,11237,20,28,TRUE
11237,"2B306",94,"2B","Santa-Lucia-di-Mercurio",0,0,0.44,0.606060606060606,0.304347826086956,0.0786516853932585,0.0872135994087214,0,0,0.2,0,0.0434782608695652,0.0898876404494383,0.0554995632600954,0,0,0,0.0606060606060606,0.101449275362319,0.0337078651685394,0.110999126520191,0,0,0.04,0,0.144927536231884,0.0674157303370787,0.118927635557347,0,0,0.04,0.0606060606060606,0.115942028985507,0.235955056179775,0.110999126520191,0,0,0,0.121212121212121,0.101449275362319,0.269662921348315,0.340925888597729,"santaluciadimercurio","Santa-Lucia-di-Mercurio","santaluciadimercurio",1,11238,18,28,TRUE
11238,"2B307",94,"2B","Santa-Lucia-di-Moriani",0,0,0.397790055248619,0.326424870466321,0.187437686939182,0.181019332161688,0.146788990825688,0,0,0.125230202578269,0.0673575129533679,0.145563310069791,0.0632688927943763,0.0478374836173001,0,0,0.0736648250460405,0.0466321243523316,0.106679960119641,0.0799648506151144,0.0615989515072084,0,0,0.0589318600368324,0.176165803108808,0.14456630109671,0.19859402460457,0.214285714285714,0,0,0.0662983425414365,0.0673575129533679,0.110667996011964,0.140597539543058,0.169069462647444,0,0,0.00736648250460405,0.0259067357512953,0.057826520438684,0.122144112478032,0.150720838794233,"santaluciadimoriani","Santa-Lucia-di-Moriani","santaluciadimoriani",1,11239,20,28,TRUE
11239,"2B309",94,"2B","Santa-Maria-di-Lota",0,0,0.344827586206897,0.219058050383352,0.183137911781128,0.130053163483023,0.0903836048344719,0,0,0.135376756066411,0.0985761226725082,0.0748185371300949,0.0552209860820776,0.046768260641093,0,0,0.0689655172413793,0.0810514786418401,0.0887772194304858,0.0681230856339647,0.0541250656857593,0,0,0.0587484035759898,0.0941949616648412,0.131211613623674,0.137863488558111,0.154492905937993,0,0,0.0970625798212005,0.120481927710843,0.141820212171971,0.190642185417721,0.211245401996847,0,0,0.053639846743295,0.129244249726177,0.159128978224456,0.215276085869434,0.28481345244351,"santamariadilota","Santa-Maria-di-Lota","santamariadilota",1,11240,20,28,TRUE
11240,"2B311",94,"2B","Santa-Maria-Poggio",0,0,0.333333333333333,0.266666666666667,0.14785373608903,0.195337668086718,0.137028599088023,0,0,0.131578947368421,0.14,0.109697933227345,0.056944278928579,0.063752449923672,0,0,0.157894736842105,0.0866666666666667,0.103338632750397,0.0722721032270283,0.08823892864714,0,0,0.0350877192982456,0.08,0.178060413354531,0.204662331913282,0.213747771732766,0,0,0.0701754385964912,0.0933333333333333,0.104928457869634,0.15386887028062,0.14211708465136,0,0,0.0526315789473684,0.06,0.0858505564387917,0.135465637334212,0.147350859676139,"santamariapoggio","Santa-Maria-Poggio","santamariapoggio",1,11241,20,28,TRUE
11241,"2B313",94,"2B","San-Nicolao",0,0,0.489042675893887,0.373232799245994,0.241641337386018,0.195828866366837,0.154207749602042,0,0,0.110726643598616,0.12818096135721,0.117781155015198,0.0784758409178889,0.0949047849161124,0,0,0.0599769319492503,0.0867106503298775,0.107142857142857,0.0907984936240036,0.0868867527260112,0,0,0.0645905420991926,0.0867106503298775,0.117781155015198,0.164734409860692,0.171198867051714,0,0,0.041522491349481,0.0640904806786051,0.105623100303951,0.14398046846092,0.140650133110022,0,0,0.0230680507497117,0.0527803958529689,0.0775075987841945,0.130316598809306,0.143286938051779,"sannicolao","San-Nicolao","sannicolao",1,11242,20,28,TRUE
11242,"2B314",94,"2B","Santo-Pietro-di-Tenda",0,0,0.391608391608392,0.357388316151203,0.204819277108434,0.211267605633803,0.218023255813953,0,0,0.307692307692308,0.206185567010309,0.180722891566265,0.0929577464788733,0.0959302325581395,0,0,0.027972027972028,0.123711340206186,0.0963855421686747,0.11830985915493,0.061046511627907,0,0,0.027972027972028,0.0687285223367698,0.132530120481928,0.149295774647887,0.174418604651163,0,0,0.027972027972028,0.0412371134020618,0.117469879518072,0.166197183098592,0.171511627906977,0,0,0.041958041958042,0.013745704467354,0.0753012048192771,0.11830985915493,0.116279069767442,"santopietroditenda","Santo-Pietro-di-Tenda","santopietroditenda",1,11243,20,28,TRUE
11243,"2B315",94,"2B","Santo-Pietro-di-Venaco",0,0,0.357142857142857,0.216867469879518,0.116161616161616,0.183962264150944,0.102598175574828,0,0,0.19047619047619,0.240963855421687,0.176767676767677,0.0566037735849059,0.0252761826521278,0,0,0.166666666666667,0.0963855421686747,0.126262626262626,0.108490566037736,0.0581976493446904,0,0,0.0952380952380952,0.0481927710843374,0.0707070707070707,0.0943396226415097,0.136218419450191,0,0,0.119047619047619,0.144578313253012,0.0555555555555556,0.155660377358491,0.145540169643972,0,0,0.0476190476190476,0,0.151515151515151,0.160377358490567,0.365582323859807,"santopietrodivenaco","Santo-Pietro-di-Venaco","santopietrodivenaco",1,11244,19,28,TRUE
11244,"2B316",94,"2B","Santa-Reparata-di-Balagna",0,0,0.590979782270607,0.438775510204082,0.193317422434368,0.247464503042596,0.11619565531844,0,0,0.0933125972006221,0.102040816326531,0.14200477326969,0.0557809330628803,0.0442406627601737,0,0,0.0373250388802488,0.0714285714285714,0.130071599045346,0.0973630831643002,0.104901190216493,0,0,0.0186625194401244,0.102040816326531,0.149164677804296,0.162271805273834,0.168462173349026,0,0,0.0497667185069984,0.0612244897959184,0.0930787589498807,0.141987829614604,0.202361609424673,0,0,0.0186625194401244,0.0255102040816327,0.0548926014319809,0.116632860040568,0.184822945644885,"santareparatadibalagna","Santa-Reparata-di-Balagna","santareparatadibalagna",1,11245,20,28,TRUE
11245,"2B317",94,"2B","Santa-Reparata-di-Moriani",0,0,0.705882352941177,0.108108108108108,0.441860465116279,0.302325581395349,0.174462365591398,0,0,0.0784313725490196,0.540540540540541,0.13953488372093,0.0930232558139535,0.0951612903225807,0,0,0,0.108108108108108,0.0697674418604651,0.0930232558139535,0.0951612903225807,0,0,0,0,0.0930232558139535,0.0930232558139535,0.111021505376344,0,0,0.0784313725490196,0,0.0465116279069767,0.162790697674419,0.142741935483871,0,0,0,0,0.0930232558139535,0.116279069767442,0.158602150537634,"santareparatadimoriani","Santa-Reparata-di-Moriani","santareparatadimoriani",1,11246,15,28,TRUE
11246,"2B318",94,"2B","Taglio-Isolaccio",0,0,0.340659340659341,0.395437262357414,0.186915887850467,0.233269598470363,0.136091098365195,0,0,0.263736263736264,0.220532319391635,0.153271028037383,0.0841300191204588,0.0529474160409461,0,0,0.10989010989011,0.0532319391634981,0.0803738317757009,0.0783938814531547,0.0890559521466056,0,0,0.0989010989010989,0.0988593155893536,0.147663551401869,0.151051625239005,0.167230113031735,0,0,0.0879120879120879,0.0532319391634981,0.11214953271028,0.118546845124283,0.170325220330988,0,0,0,0.00760456273764259,0.0897196261682243,0.110898661567877,0.20284060975466,"taglioisolaccio","Taglio-Isolaccio","taglioisolaccio",1,11247,19,28,TRUE
11247,"2B319",94,"2B","Talasani",0,0,0.440366972477064,0.446700507614213,0.265503875968992,0.260992907801419,0.112384816097261,0,0,0.146788990825688,0.121827411167513,0.137596899224806,0.0765957446808511,0.0796799074373713,0,0,0.036697247706422,0.0609137055837563,0.0813953488372093,0.04822695035461,0.0474664606954923,0,0,0.055045871559633,0.0609137055837563,0.155038759689923,0.148936170212766,0.2119563859193,0,0,0.036697247706422,0.0406091370558376,0.0813953488372093,0.134751773049645,0.159637764367936,0,0,0,0.0101522842639594,0.0445736434108527,0.116312056737589,0.170711776455619,"talasani","Talasani","talasani",1,11248,19,28,TRUE
11248,"2B320",94,"2B","Tallone",0,0,0.632911392405063,0.537313432835821,0.447019867549669,0.36741214057508,0.168327211585417,0,0,0.126582278481013,0.0682302771855011,0.102649006622517,0.073482428115016,0.0776587606187974,0,0,0.0506329113924051,0.0255863539445629,0.0794701986754967,0.0383386581469648,0.055264808947495,0,0,0,0.0682302771855011,0.0596026490066225,0.108626198083067,0.201991899897002,0,0,0.0590717299578059,0.0511727078891258,0.0960264900662252,0.0958466453674121,0.19049991065415,0,0,0.0253164556962025,0.0426439232409382,0.0662251655629139,0.156549520766773,0.194775432741593,"tallone","Tallone","tallone",1,11249,19,28,TRUE
11249,"2B321",94,"2B","Tarrano",0,0,0.25,0.695652173913043,0.259259259259259,0.142857142857143,0,0,0,0.25,0,0.148148148148148,0,0,0,0,0.25,0,0.111111111111111,0.285714285714286,0.3515625,0,0,0,0.173913043478261,0.185185185185185,0.0714285714285714,0,0,0,0,0,0.037037037037037,0.142857142857143,0.3515625,0,0,0,0.173913043478261,0.259259259259259,0.214285714285714,0.234375,"tarrano","Tarrano","tarrano",1,11250,14,28,TRUE
11250,"2B327",94,"2B","Tomino",0,0,0.449438202247191,0.269430051813472,0.21505376344086,0.231884057971014,0.168138620561421,0,0,0.134831460674157,0.290155440414508,0.150537634408602,0.101449275362319,0.0649653118132199,0,0,0.0898876404494382,0.0829015544041451,0.0698924731182796,0.0772946859903382,0.0797910972571271,0,0,0.0449438202247191,0.0207253886010363,0.225806451612903,0.178743961352657,0.187473548234102,0,0,0.0898876404494382,0.0207253886010363,0.0645161290322581,0.169082125603865,0.175157807931704,0,0,0,0.0414507772020725,0.0860215053763441,0.106280193236715,0.22053780523888,"tomino","Tomino","tomino",1,11251,19,28,TRUE
11251,"2B328",94,"2B","Tox",0,0,0.755555555555556,0.449704142011834,0.274647887323944,0.17,0.127631578947368,0,0,0.0888888888888889,0.21301775147929,0.211267605633803,0.22,0.170175438596491,0,0,0.0444444444444445,0.21301775147929,0.126760563380282,0.16,0.116995614035088,0,0,0.0222222222222222,0.0710059171597633,0.0633802816901408,0.1,0.14890350877193,0,0,0.0444444444444445,0.0473372781065089,0.140845070422535,0.13,0.127631578947368,0,0,0,0.0236686390532544,0.0633802816901408,0.14,0.223355263157895,"tox","Tox","tox",1,11252,19,28,TRUE
11252,"2B329",94,"2B","Tralonca",0,0,0.324324324324324,0.333333333333333,0.109375,0.0967741935483871,0.127272727272727,0,0,0.378378378378378,0.0833333333333333,0.21875,0.0752688172043011,0.0272727272727273,0,0,0.0540540540540541,0.166666666666667,0.09375,0.0860215053763441,0.163636363636364,0,0,0,0.166666666666667,0.09375,0.0967741935483871,0.0727272727272727,0,0,0,0.0833333333333333,0.15625,0.247311827956989,0.245454545454546,0,0,0,0,0.078125,0.182795698924731,0.2,"tralonca","Tralonca","tralonca",1,11253,16,28,TRUE
11253,"2B332",94,"2B","Urtaca",0,0,0.359550561797753,0.438709677419355,0.209302325581395,0.142857142857142,0.0460041802928139,0,0,0.157303370786517,0.129032258064516,0.145348837209302,0.0879120879120877,0.0619377646870675,0,0,0.0674157303370786,0.180645161290323,0.0465116279069767,0.0714285714285712,0.0773300295762952,0,0,0.0674157303370786,0.0516129032258065,0.186046511627907,0.126373626373626,0.183751494070955,0,0,0.0674157303370786,0.103225806451613,0.13953488372093,0.192307692307691,0.198752521698044,0,0,0.0898876404494382,0.0774193548387097,0.116279069767442,0.159340659340658,0.303092662221039,"urtaca","Urtaca","urtaca",1,11254,20,28,TRUE
11254,"2B333",94,"2B","Vallecalle",0,0,0.72,0.463157894736842,0.321100917431193,0.178571428571429,0.102366345311131,0,0,0.12,0.126315789473684,0.128440366972477,0.0982142857142857,0.0511831726555653,0,0,0,0.252631578947368,0.0825688073394495,0.0803571428571428,0.0831726555652936,0,0,0.04,0.0842105263157895,0.18348623853211,0.151785714285714,0.185539000876424,0,0,0.08,0,0.073394495412844,0.151785714285714,0.153549517966696,0,0,0,0.0421052631578947,0.0642201834862385,0.178571428571429,0.281507449605609,"vallecalle","Vallecalle","vallecalle",1,11255,18,28,TRUE
11255,"2B334",94,"2B","Valle-d'Alesani",0,0,0.541666666666667,0.366197183098592,0.290322580645161,0.111888111888112,0.200142513583325,0,0,0.25,0.253521126760563,0.185483870967742,0.293706293706294,0.114367150619043,0,0,0,0.0845070422535211,0.161290322580645,0.132867132867133,0.0953059588492028,0,0,0,0.028169014084507,0.0887096774193548,0.195804195804196,0.142958938273804,0,0,0.0416666666666667,0.028169014084507,0.0645161290322581,0.111888111888112,0.152489534158724,0,0,0.0208333333333333,0.028169014084507,0.0887096774193548,0.097902097902098,0.276387280662688,"valledalesani","Valle-d'Alesani","valledalesani",1,11256,19,28,TRUE
11256,"2B335",94,"2B","Valle-di-Campoloro",0,0,0.551724137931034,0.379446640316206,0.239543726235741,0.222996515679443,0.0974256449175215,0,0,0.160919540229885,0.0474308300395257,0.11787072243346,0.0940766550522651,0.03865337723334,0,0,0.0919540229885057,0.0632411067193676,0.129277566539924,0.135888501742161,0.0695678258900577,0,0,0.0689655172413793,0.0790513833992095,0.125475285171103,0.118466898954704,0.17784453280978,0,0,0.0689655172413793,0.110671936758893,0.091254752851711,0.135888501742161,0.225633580417931,0,0,0,0.0474308300395257,0.0836501901140684,0.0905923344947737,0.200875033838483,"valledicampoloro","Valle-di-Campoloro","valledicampoloro",1,11257,19,28,TRUE
11257,"2B337",94,"2B","Valle-di-Rostino",0,0,0.851851851851852,0.578313253012048,0.0963855421686747,0.129310344827586,0.122664835164835,0,0,0.111111111111111,0.144578313253012,0.36144578313253,0.068965517241379,0.0516483516483517,0,0,0.0740740740740741,0.144578313253012,0.0120481927710843,0.129310344827586,0.0710164835164835,0,0,0.0740740740740741,0.0963855421686747,0.192771084337349,0.18103448275862,0.206593406593406,0,0,0.037037037037037,0,0.132530120481928,0.155172413793103,0.187225274725275,0,0,0.037037037037037,0,0.0481927710843374,0.198275862068965,0.30989010989011,"valledirostino","Valle-di-Rostino","valledirostino",1,11258,18,28,TRUE
11258,"2B338",94,"2B","Valle-d'Orezza",0,0,0.0615384615384615,0.32,0.306122448979592,0.377777777777778,0.308965517241379,0,0,0.615384615384615,0.4,0.285714285714286,0.0666666666666667,0.15448275862069,0,0,0.246153846153846,0,0.142857142857143,0.0666666666666667,0.0386206896551724,0,0,0,0,0.0612244897959184,0.0444444444444445,0.115862068965517,0,0,0.0615384615384615,0.08,0.0204081632653061,0.111111111111111,0.308965517241379,0,0,0,0,0.0816326530612245,0.288888888888889,0.193103448275862,"valledorezza","Valle-d'Orezza","valledorezza",1,11259,16,28,TRUE
11259,"2B339",94,"2B","Vallica",0,0,0,0.0975609756097561,0.222222222222222,0.08,0.0344827586206896,0,0,0.177777777777778,0.390243902439024,0.333333333333333,0.16,0.0344827586206896,0,0,0,0.195121951219512,0.222222222222222,0.16,0.137931034482759,0,0,0.177777777777778,0.0975609756097561,0.185185185185185,0.16,0.241379310344828,0,0,0,0.0975609756097561,0,0.12,0.206896551724138,0,0,0,0,0.037037037037037,0.24,0.275862068965517,"vallica","Vallica","vallica",1,11260,15,28,TRUE
11260,"2B340",94,"2B","Velone-Orneto",0,0,0.743362831858407,0.660550458715596,0.212389380530973,0.3125,0.303085714285714,0,0,0.0707964601769911,0.073394495412844,0.230088495575221,0.0624999999999999,0.0356571428571428,0,0,0.0353982300884956,0.036697247706422,0.0442477876106195,0.0714285714285713,0.0267428571428571,0,0,0.176991150442478,0,0.0707964601769911,0.133928571428571,0.1248,0,0,0,0.073394495412844,0.0619469026548673,0.116071428571428,0.142628571428571,0,0,0.0707964601769911,0,0.123893805309734,0.160714285714286,0.142628571428571,"veloneorneto","Velone-Orneto","veloneorneto",1,11261,17,28,TRUE
11261,"2B341",94,"2B","Venaco",0,0,0.653279785809906,0.345276872964169,0.135464231354642,0.180285343709468,0.115883673038521,0,0,0.069611780455154,0.143322475570033,0.138508371385084,0.0337224383916992,0.0518563622995748,0,0,0.0214190093708166,0.0586319218241042,0.0654490106544901,0.115434500648508,0.073311849406549,0,0,0.037483266398929,0.123778501628664,0.135464231354642,0.119325551232166,0.120286680024551,0,0,0.0481927710843374,0.0781758957654723,0.140030441400304,0.194552529182879,0.133652335602549,0,0,0.0160642570281124,0.0260586319218241,0.156773211567732,0.164721141374838,0.317746444455568,"venaco","Venaco","venaco",1,11262,20,28,TRUE
11262,"2B342",94,"2B","Ventiseri",0,0,0.387779083431257,0.195511221945137,0.0978744438952051,0.105544783725052,0.075961661263961,0,0,0.0940070505287897,0.0738154613466334,0.0944142362827484,0.0775504144220151,0.0435977094899634,0,0,0.0869565217391304,0.101745635910224,0.124567474048443,0.13648708865026,0.0613182026752543,0,0,0.0752056404230317,0.151620947630923,0.130004943153732,0.146091845913998,0.203983886696411,0,0,0.0658049353701528,0.123690773067332,0.153237765694513,0.169040808466945,0.211877249466235,0,0,0.0305522914218566,0.0458852867830424,0.0761245674740484,0.124855098353197,0.167437871917793,"ventiseri","Ventiseri","ventiseri",1,11263,20,28,TRUE
11263,"2B343",94,"2B","Venzolasca",0,0,0.329457364341085,0.358003442340792,0.271567891972993,0.214885954381753,0.17819590481461,0,0,0.286821705426357,0.110154905335628,0.108027006751688,0.102641056422569,0.0387382401770891,0,0,0.0581395348837209,0.0757314974182444,0.0937734433608402,0.0756302521008403,0.0796900940785833,0,0,0.0465116279069767,0.10671256454389,0.142535633908477,0.168667466986795,0.179302711676812,0,0,0.0697674418604651,0.0791738382099828,0.0795198799699925,0.117647058823529,0.136690647482014,0,0,0.0116279069767442,0.0309810671256454,0.0645161290322581,0.112244897959184,0.162700608743774,"venzolasca","Venzolasca","venzolasca",1,11264,20,28,TRUE
11264,"2B344",94,"2B","Verdèse",0,0,0.228571428571429,0,0.277777777777778,0.277777777777778,0.0465116279069767,0,0,0.114285714285714,0,0.166666666666667,0.0555555555555556,0.0465116279069767,0,0,0,0,0.0555555555555556,0.25,0.0697674418604651,0,0,0,0.363636363636364,0.277777777777778,0.138888888888889,0.255813953488372,0,0,0,0,0.111111111111111,0.0833333333333333,0.116279069767442,0,0,0,0,0.0555555555555556,0.0833333333333333,0.395348837209302,"verdese","Verdèse","verdese",1,11265,14,28,TRUE
11265,"2B346",94,"2B","Vescovato",0,0,0.443400657585721,0.353799914126235,0.275474956822107,0.252973830293419,0.172181100437205,0,0,0.131517144199155,0.0875912408759124,0.110967184801382,0.0685963521015067,0.0374594442425712,0,0,0.0601221230624707,0.0824388149420352,0.0915371329879102,0.070182394924663,0.0627701353569454,0,0,0.0507280413339596,0.094461142121082,0.142055267702936,0.158604282315622,0.19387739691679,0,0,0.0375763269140442,0.0652640618291112,0.0621761658031088,0.124900872323553,0.152726943489976,0,0,0.00563644903710662,0.025762129669386,0.0569948186528497,0.10943695479778,0.187301150190415,"vescovato","Vescovato","vescovato",1,11266,20,28,TRUE
